sample_pos,global_idx,hoyer,zeta_full,zeta_proxy,c_d,c_a
686,13733,45.14874972355212,0.99561356929095,0.9302378287821756,0.0424827910133092,0.09704155142233958
687,13753,45.144094674564286,0.9954626112214823,0.9275878745396609,0.04361143359692958,0.10121281732374879
688,13773,45.13081807242868,0.9975379908012861,0.9585007712701389,0.036928138280037395,0.04607031917968467
689,13793,45.2103868175065,0.9930822090467886,0.9217232858382426,0.06378023454674253,0.09277319377677237
690,13813,45.20308441088018,0.9929032862591285,0.9166201216684188,0.055070499790290744,0.1116892568728717
691,13833,45.18237201002347,0.9944985414749411,0.9343860664945597,0.05633905459577892,0.07488881241510162
692,13853,45.22443582242031,0.9852697648105764,0.8806246895026442,0.14902393894209315,0.08972668205261863
693,13873,45.18125476977333,0.9933410377413755,0.9187484416334859,0.05712592140434521,0.10537719532868312
694,13893,45.13375676274405,0.9949587049091451,0.9270088807164771,0.04778598737700644,0.09819625119003936
695,13913,45.174760332898586,0.9965766338721841,0.9493839538349268,0.04518286838938945,0.056049223940757044
696,13933,45.170672090509115,0.9960015873513272,0.9440011002633668,0.043977012002781826,0.06802078747048468
697,13953,45.22115357653754,0.99020708346722,0.9039295308294678,0.09613745991135265,0.09600347842971174
698,13973,45.17850339148707,0.9937242606749732,0.9199761825052993,0.049775383225065126,0.11027225176433622
699,13993,45.1540986497602,0.9949645571787799,0.9218806360220121,0.042520689910606785,0.11371803804536913
700,14013,45.212128118567364,0.9934237579704029,0.9277980070574329,0.07792982889916317,0.06647415698597095
701,14033,45.15045465261971,0.9947721011996336,0.9231810229830071,0.05291572519210306,0.10072222884188271
702,14053,45.11186754001312,0.9964658112123254,0.9400145276419921,0.03608313001182396,0.08388781470419172
703,14073,45.20377716596169,0.9918879757675215,0.9155453182567501,0.10782914231504157,0.06108022117145835
704,14093,45.22872991964061,0.9909380754339996,0.9230702327557777,0.07282434619538625,0.08103518829305832
705,14113,45.178608112698726,0.9941303151435621,0.9256935470285435,0.052671196869337945,0.0959417090735753
706,14133,45.151797028245916,0.9957435737962077,0.9384115212408773,0.04064227626953462,0.0825346812487107
707,14153,45.19474535779119,0.9952488514907009,0.9425116009987347,0.05845194035099123,0.056524857651539265
708,14173,45.21750227512871,0.9911633933217894,0.9097869304859293,0.07203393060786481,0.10839220842027658
709,14193,45.18766207475365,0.9955594898442071,0.9414756693260131,0.047403360358236064,0.06964530098973766
710,14213,45.189022416642565,0.9954847249585144,0.9421263971348305,0.05332766846812044,0.0624195372622186
711,14233,45.221436399204805,0.9929701920219934,0.9238355531105805,0.0633783727816013,0.08895052099723774
712,14253,45.22812119099442,0.9918528323386065,0.9263227932314729,0.0688006889311328,0.07855372460592142
713,14273,45.184086356965416,0.9947796604762453,0.9346902544555792,0.07149171097385794,0.05912778011498361
714,14293,45.156141189818364,0.9958380730484045,0.9366321746866303,0.04299378953818517,0.08374186108855433
715,14313,45.21923128735839,0.99266341148054,0.9102323067520464,0.051386243261608996,0.12814914323429816
716,14333,45.17081619372814,0.9953374671371469,0.9226619155500592,0.037492508361802165,0.11718366053807952
717,14353,45.21459826087946,0.9939569041952196,0.9174077357016095,0.04567560223488297,0.11950892636189807
