Target_Saving,Actual_Saving,NMSE_ILP,NMSE_KL,Policy,INT16,INT8,INT4,INT2
90.1,90.42196061901608,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,5,4,0
90.2,90.42196061901608,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,5,4,0
90.3,90.42196061901608,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,5,4,0
90.4,90.42196061901608,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,5,4,0
90.5,90.50099355693382,-13.499631900787353,-13.499631900787353,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",4,8,4,0
90.6,90.60034925031613,-13.314050617218017,-13.314050617218017,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",1,10,5,0
90.7,90.70139850665382,-13.105391769409179,-13.105853786468506,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 2, 'layers.0.vss.1.out_proj': 2, 'layers.1.vss.1.out_proj': 2, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 4, 'layers.0.vss.1.conv2d': 2, 'layers.1.vss.1.conv2d': 4}",0,5,6,5
91.1,91.19271993737581,-13.105391769409179,-13.105853786468506,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,4,5,0
91.0,91.19271993737581,-13.105391769409179,-13.105853786468506,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,4,5,0
90.9,91.19271993737581,-13.105391769409179,-13.105853786468506,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,4,5,0
90.8,91.19271993737581,-13.105391769409179,-13.105853786468506,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,4,5,0
91.2,91.21003191425304,-13.104891605377198,-13.10477108001709,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",7,4,5,0
91.3,91.31315108086952,-12.88426794052124,-13.103524188995362,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,7,5,0
91.4,91.40196904919613,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",1,5,10,0
91.5,91.96347925573554,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,3,6,0
91.6,91.96347925573554,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,3,6,0
91.7,91.96347925573554,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,3,6,0
91.8,91.96347925573554,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,3,6,0
91.9,91.96347925573554,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,3,6,0
92.0,92.01165171313302,-12.736628551483154,-12.737587184906006,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,4,6,0
92.1,92.10799662792797,-12.7326442527771,-12.733552169799804,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",3,7,6,0
92.2,92.20020172216536,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 4}",0,5,11,0
92.7,92.73423857409526,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.6,92.73423857409526,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.4,92.73423857409526,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.3,92.73423857409526,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.5,92.73423857409526,-12.392568244934083,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.8,92.80649726019149,-12.392568244934083,-12.392568244934083,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,4,7,0
92.9,92.90208948033961,-11.926050910949707,-11.926050910949707,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",0,7,9,0
93.0,93.00012795808996,-11.569902706146241,-11.569902706146241,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 2, 'layers.1.vss.1.out_proj': 2, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 2, 'layers.1.vss.1.conv2d': 4}",0,3,9,4
93.1,93.504997892455,-11.569902706146241,-11.569902706146241,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.2,93.504997892455,-11.569902706146241,-11.569902706146241,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.3,93.504997892455,-11.569902706146241,-11.569902706146241,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.4,93.504997892455,-11.569902706146241,-11.569902706146241,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.5,93.504997892455,-11.569902706146241,-11.569902706146241,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.6,93.60134280724995,-11.569063453674316,-11.569063453674316,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,4,8,0
93.7,93.70220388992594,-8.346548366546632,-11.070947608947755,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",1,3,12,0
93.8,93.89037755163486,-8.346548366546632,-8.346548366546632,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,7,1
93.9,93.9001625820437,-8.346548366546632,-8.346548366546632,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",5,3,7,1
94.0,94.01080869512856,-8.34026445388794,-8.342007751464843,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,4,7,1
94.1,94.1000030107786,-6.1460772895812985,-7.688469486236572,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 4}",1,3,11,1
94.2,94.27199373758054,-6.1460772895812985,-6.150642595291138,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",7,1,6,2
94.3,94.32016619497801,-6.1460772895812985,-6.150642595291138,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",6,2,6,2
94.4,94.40597338471729,-6.1460772895812985,-6.150642595291138,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",2,6,6,2
94.5,94.50043656289516,-4.676134414672852,-5.833911304473877,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 8}",0,4,10,2
94.6,94.66414764858192,-4.676134414672852,-4.679474420547486,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,2,5,3
94.7,94.71232010597942,-4.676134414672852,-4.6767252254486085,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,3,5,3
94.8,94.80866502077437,-4.676134414672852,-4.675169591903686,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",2,6,5,3
94.9,94.90275185162884,-4.245779614448548,-4.258668584823608,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 4, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",0,1,12,3
95.0,95.04952730776178,-3.8234197759628294,-3.8220524263381956,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,2,4,4
95.1,95.12178599385801,-3.8234197759628294,-3.820300269126892,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,4,4,4
