Actual_Saving,Rate_10dB,Outage_10dB_99,Outage_10dB_98,Outage_10dB_95,Rate_20dB,Outage_20dB_99,Outage_20dB_98,Outage_20dB_95,Rate_30dB,Outage_30dB_99,Outage_30dB_98,Outage_30dB_95,encoder
92.10799662792796,3.853465,0.8,0.3233333333333333,0.0033333333333333335,7.0669513,0.46,0.043333333333333335,0.0,10.377386,0.17333333333333334,0.0033333333333333335,0.0,mamba
92.20434154272294,3.8524609,0.8033333333333333,0.3333333333333333,0.0033333333333333335,7.06587,0.4666666666666667,0.043333333333333335,0.0,10.376296,0.18666666666666668,0.0033333333333333335,0.0,mamba
92.30068645751793,3.8522599,0.81,0.3333333333333333,0.0033333333333333335,7.0656486,0.47,0.043333333333333335,0.0,10.376072,0.18333333333333332,0.0033333333333333335,0.0,mamba
92.42111760101164,3.8510263,0.8233333333333334,0.3433333333333333,0.0033333333333333335,7.064322,0.48,0.043333333333333335,0.0,10.374736,0.2,0.0033333333333333335,0.0,mamba
92.50015053892938,3.8508496,0.8233333333333334,0.3433333333333333,0.0033333333333333335,7.064126,0.48,0.043333333333333335,0.0,10.3745365,0.20333333333333334,0.0033333333333333335,0.0,mamba
92.61380743060155,3.8498178,0.84,0.36,0.0033333333333333335,7.0630183,0.5,0.043333333333333335,0.0,10.373421,0.21,0.0033333333333333335,0.0,mamba
92.70262539892816,3.8483179,0.8533333333333334,0.37666666666666665,0.0033333333333333335,7.061352,0.5266666666666666,0.04666666666666667,0.0,10.371735,0.22,0.0033333333333333335,0.0,mamba
92.80649726019148,3.8484318,0.8566666666666667,0.37333333333333335,0.0033333333333333335,7.061522,0.5166666666666667,0.05,0.0,10.371911,0.21666666666666667,0.0033333333333333335,0.0,mamba
92.90284217498646,3.8445516,0.8566666666666667,0.42,0.0033333333333333335,7.0573397,0.5533333333333333,0.07666666666666666,0.0,10.367695,0.25666666666666665,0.006666666666666667,0.0,mamba
93.00219786836875,3.8469164,0.8666666666666667,0.39666666666666667,0.0033333333333333335,7.059872,0.54,0.056666666666666664,0.0,10.370247,0.23666666666666666,0.0033333333333333335,0.0,mamba
93.10230625639792,3.8430562,0.8733333333333333,0.43333333333333335,0.0033333333333333335,7.055709,0.5666666666666667,0.08333333333333333,0.0,10.366049,0.2733333333333333,0.01,0.0,mamba
93.21596314807007,3.8452783,0.8766666666666667,0.42,0.0033333333333333335,7.058117,0.54,0.07,0.0,10.368478,0.24333333333333335,0.006666666666666667,0.0,mamba
93.30177033780936,3.840271,0.9,0.47,0.006666666666666667,7.0526586,0.5866666666666667,0.09666666666666666,0.0,10.3629675,0.3,0.01,0.0,mamba
93.40865297766004,3.843859,0.89,0.43,0.0033333333333333335,7.05659,0.56,0.07333333333333333,0.0,10.366939,0.25666666666666665,0.006666666666666667,0.0,mamba
93.5008580718974,3.8347445,0.9333333333333333,0.5166666666666667,0.013333333333333334,7.0466595,0.6266666666666667,0.13666666666666666,0.0,10.356913,0.36333333333333334,0.016666666666666666,0.0,mamba
93.60134280724996,3.8396058,0.9333333333333333,0.4866666666666667,0.0033333333333333335,7.0519953,0.62,0.08333333333333333,0.0,10.362307,0.29,0.01,0.0,mamba
93.70220388992594,3.8315966,0.9633333333333334,0.55,0.013333333333333334,7.0432405,0.69,0.14,0.0,10.353464,0.38333333333333336,0.016666666666666666,0.0,mamba
93.80193593063166,3.8067594,1.0,0.76,0.05,7.0163035,0.8366666666666667,0.3233333333333333,0.0,10.326284,0.5966666666666667,0.06333333333333334,0.0,mamba
93.9016679713374,3.7807279,1.0,0.9,0.15,6.98802,0.9533333333333334,0.52,0.006666666666666667,10.297731,0.7633333333333333,0.16666666666666666,0.0,mamba
94.00027097007286,3.7292008,1.0,0.9833333333333333,0.44,6.932,0.9966666666666667,0.7633333333333333,0.05,10.241197,0.92,0.44,0.0,mamba
94.1000030107786,3.7102222,1.0,1.0,0.5133333333333333,6.911359,1.0,0.84,0.08,10.220353,0.9733333333333334,0.5633333333333334,0.0,mamba
94.20086409345456,3.6799088,1.0,1.0,0.6666666666666666,6.8782372,1.0,0.93,0.15,10.186892,1.0,0.68,0.006666666666666667,mamba
94.3005961341603,3.6517603,1.0,1.0,0.7633333333333333,6.847295,1.0,0.97,0.23666666666666666,10.155617,1.0,0.7766666666666666,0.023333333333333334,mamba
94.40070452218944,3.6547997,1.0,1.0,0.7766666666666666,6.8511343,1.0,0.9833333333333333,0.22333333333333333,10.159561,1.0,0.7966666666666666,0.02,mamba
94.50043656289516,3.6251168,1.0,1.0,0.8366666666666667,6.8184204,1.0,1.0,0.32666666666666666,10.126425,1.0,0.8666666666666667,0.056666666666666664,mamba
94.60016860360088,3.597172,1.0,1.0,0.9166666666666666,6.7876663,1.0,1.0,0.43,10.095337,1.0,0.9266666666666666,0.09333333333333334,mamba
94.7017823809237,3.548876,1.0,1.0,0.96,6.734098,1.0,1.0,0.59,10.041076,1.0,0.97,0.21,mamba
94.80151442162943,3.5233276,1.0,1.0,0.98,6.7057486,1.0,1.0,0.67,10.0123825,1.0,0.98,0.25333333333333335,mamba
94.90275185162884,3.4863114,1.0,1.0,0.9933333333333333,6.6643524,1.0,1.0,0.74,9.970409,1.0,0.9966666666666667,0.3566666666666667,mamba
95.0007903293792,3.3139663,1.0,1.0,1.0,6.46396,1.0,1.0,0.86,9.765142,1.0,1.0,0.59,mamba
